title,location,condition,sector,company
2022년 분야별 공개 채용,서울 강남구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '프론트엔드', 'QA/테스터', '블록체인', 'Java']",(주)델리오
[나이스평가정보/여의도]  웹서비스개발 각부문 채용,서울 영등포구 ,"['경력1년↑', '초대졸↑', '계약직·파견직']","['백엔드/서버개발', '웹개발', '프론트엔드', '.NET', 'C#']",모닝인컨설팅
"[경력/신입] 백엔드/서버개발, Node.js 정규직 모집 공고",서울 강남구 ,"['신입·경력', '고졸↑', '정규직']","['백엔드/서버개발', 'Node.js', 'API', '소프트웨어개발']",(주)에이치랩
"[경력] 백엔드/서버개발/앱개발/웹개발 정규직, 계약직 채용",서울 강남구 ,"['경력2년↑', '대졸↑', '정규직·계약직', '5,000 만원']","['백엔드/서버개발', '앱개발', '웹개발', '네트웍구축', '모바일']",(주)키친어스
[메가존클라우드] Technical Management 채용,서울전체 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '보안컨설팅', '앱개발', '웹개발']",메가존클라우드(주)
[메가존클라우드] Solution Architect 채용,서울전체 ,"['경력무관', '학력무관', '정규직·파견직']","['백엔드/서버개발', '보안컨설팅', '웹개발', '웹마스터', '정보보안']",메가존클라우드(주)
[메가존클라우드]시스템운영 (AWS/Azure/GCP/VMware/DevOps/IDC),서울전체 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '앱개발', '웹개발', '웹마스터']",메가존클라우드(주)
[메가존클라우드]  Hyper Billing Developer & Designer 채용,서울전체 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '프론트엔드', '클라우드', 'AWS', 'CSS3']",메가존클라우드(주)
"삼성전자 시스템운영 ABAP, SAP, Oracle DB 운영전문가 MTj5",경기 수원시 영통구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '앱개발', '웹개발']",(주)트랜스코스모스코리아
백엔드/서버개발&앱개발&웹개발 정규직 채용합니다(각 분야별),서울 강서구 ,"['경력3년↑', '초대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '아키텍쳐', 'Android']",SMI
모바일 게임 AWS&백엔드/서버개발 정규직 채용 - 경력무관,서울 서초구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', 'AWS', 'C#', 'C++', 'Node.js']",RightHandMusic
"모바일 백엔드/서버개발(nodeJS , TypeScript)",서울전체 ,"['경력 2~7년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '인프라', 'AWS']",(주)한인플레이스
네트워크 엔지니어 채용: Network / IT Admin,서울 서초구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', 'IT컨설팅', 'SE(시스템엔지니어)', '네트워크', '기술영업']",(주)씨피에스아이내담
(은평구)공공기관 상주 시스템운영 및 보안운영 채용,서울 은평구 ,"['경력', '초대졸↑', '계약직']","['백엔드/서버개발', '보안컨설팅', '유지보수', '정보보안', 'SE(시스템엔지니어)']",(주)유알피시스템
백엔드/서버개발&게임개발&HTML 외 정규직 모집 공고 - 경력무관,서울 성동구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '게임개발', '앱개발', '웹개발', 'HTML']",시선(SISUN)
"2022 상반기 PHP 백엔드/서버개발 신입, 경력 채용",서울 관악구 ,"['경력무관', '고졸↑', '정규직', '3,000 (면접 후 협의)']","['백엔드/서버개발', 'PHP', 'R', '컨텐츠제공', '커뮤니티']",치연
[메가존] 이커머스 프로젝트 대규모 채용 (PM/PMO/기획/개발),서울전체 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '프론트엔드', 'QA/테스터', 'SI개발']",메가존(주)
[Qoo10] 기술/개발본부 채용,서울 강남구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '정보보안', '퍼블리셔', '프론트엔드']",지오시스(유)
[주5일/월210만고정] GS25 통합관제센터 신입사원 모집,서울 송파구 ,"['경력무관', '학력무관', '계약직·파견직 (정규직 전환가능)', '210 이상 (면접 후 협의)']","['백엔드/서버개발', '유지보수', 'SE(시스템엔지니어)', '네트워크', 'H/W']",(주)트랜스코스모스코리아
S급 개발팀장님과 함께 020 교육플랫폼을 만들 백엔드 개발자 채용합니다,서울 서초구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '퍼블리셔', '프론트엔드']",(주)아이엔지스토리
Node.js 백엔드/서버개발자,서울 강남구 ,"['경력2년↑', '대졸↑', '정규직·계약직']","['백엔드/서버개발', 'Node.js', 'TypeScript', '블록체인', 'API']",민트클립
"PHP, 백엔드/서버개발, 웹개발 정규직 채용 - 경력사원",서울 송파구 ,"['경력 3~7년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'PHP', '클라우드', 'C++']",주식회사 넥스팟솔루션
NO.1 경제채널 3PROTV에서 백엔드/서버개발 정규직을 모집합니다,서울 영등포구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '모델링', '인프라', 'API', 'AWS']",이브로드캐스팅(주)
백엔드/서버개발 경력 채용,서울 서초구 ,"['경력5년↑', '학력무관', '정규직']","['백엔드/서버개발', '솔루션', 'API', 'Java', 'Linux']",(주)씨티아이랩
[주4.5일근무] PHP 웹 개발 직무 경력직 인재채용,서울전체 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'API', 'Windows']",(주)인라이플
[주4.5일근무] 인공지능연구소 딥러닝 연구개발자 채용,서울전체 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '머신러닝', '빅데이터', 'API']",(주)인라이플
모빌리티 서비스 기획 경력(3년 이상) 채용,서울전체 ,"['경력3년↑', '대졸↑', '정규직']","['백엔드/서버개발', 'SE(시스템엔지니어)', 'API', '액션스크립트', 'MSSQL']",(주)알티캐스트
"웹개발 & 백엔드/서버개발자 채용 - 경력, 신입",서울 금천구 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '웹개발', '클라우드', 'API', 'DBMS']",(주)스마디안
[넷게임즈] 프로그래머 병역특례 전문연구요원 모집(신입/전직),서울전체 ,"['신입·경력', '석사↑', '전문연구요원·병역특례']","['백엔드/서버개발', 'SE(시스템엔지니어)', '네트워크', '병역특례', '게임개발']",(주)넷게임즈
서버 개발 경력직 채용,서울 서초구 ,"['경력', '학력무관', '정규직']","['백엔드/서버개발', '게임개발', '앱개발', '네트워크', 'AWS']",주식회사모노버스
[토스씨엑스] IT Manager분을 모십니다,서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '네트워크', 'S/W', 'Windows', 'Linux']",(주)비바리퍼블리카
코스탁 상장사 FSN 자회사 퓨쳐다임 마케터/ 개발자 추가모집,서울 강남구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', 'Android', 'iOS', '마케팅기획', '마케팅전략']",(주)퓨쳐다임
2021년 하반기 백엔드/서버개발/ERP外 모집합니다,서울 금천구 ,"['경력무관', '학력무관', '정규직', '5,000 만원']","['백엔드/서버개발', 'ERP', 'SAP', 'CentOS', 'Linux']",에코스텍
[화해] 직군별 경력/신입 채용,서울 서초구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '웹개발', '유지보수']",(주)버드뷰
한국간편결제진흥원(제로페이) IT 경력직 모집,서울 중구 ,"['경력', '대졸↑', '정규직']","['백엔드/서버개발', '데이터분석가', '데이터엔지니어', '웹개발', '웹마스터']",(재)한국간편결제진흥원(제로페이)
[아톤]  SI 개발 경력 채용,서울 마포구 ,"['경력5년↑', '대졸↑', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', 'SI개발']",(주)아톤
"신성통상(주) 정보보안팀 서버, 네트워크 담당 경력직 수시채용",서울 강동구 ,"['경력 1~5년', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', 'IT컨설팅', 'ERP', '.NET']",신성통상㈜
재무/사업전략/마케팅/서비스/수행비서/IT 등 채용,서울전체 ,"['신입·경력', '대졸↑', '정규직·계약직']","['백엔드/서버개발', '앱개발', '웹개발', '유지보수', '클라우드']",(주)광덕안정
경력] 자바/  APP 개발자  채용,서울 강남구 ,"['경력 3~10년', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'API', 'Android']",(주)지니웍스
"[싸이버원] 개발(web웹기획, SIEM) 채용공고",서울 서초구 ,"['경력3년↑', '학력무관', '정규직']","['백엔드/서버개발', '앱개발', '웹개발', 'SI개발', '솔루션']",(주)싸이버원
시스템 모니터링 및 운영 관제 OP 직원 모집,서울 강남구 ,"['신입·경력', '학력무관', '정규직']","['백엔드/서버개발', '네트워크', 'H/W', 'C++', '하드웨어']",(주)엠토스솔루션스
웹 프로그램 경력 개발자 모집,서울 영등포구 ,"['경력무관', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'S/W', 'Java']",(주)리버스아이티
[신입/경력] 전략기술본부 서버 엔지니어 채용,서울 금천구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '유지보수', 'SE(시스템엔지니어)', 'H/W', 'S/W']",(주)엠토스솔루션스
블록체인  기반 신규 서비스 개발자 구인공고,서울 금천구 ,"['경력3년↑', '학력무관', '정규직·프리랜서']","['백엔드/서버개발', '블록체인', '솔루션업체', '소프트웨어개발']",(주)엠엠씨피플
백엔드 어플리케이션 개발 경력자 [카랑-아기유니콘],서울전체 ,"['경력5년↑', '학력무관', '정규직']","['백엔드/서버개발', 'Java', '모델링', '클라우드', 'C++']",(주)카랑
[ADQUA] JAVA 웹 개발자 경력직 채용,서울전체 ,"['경력 2~7년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', 'DBA', 'Java', 'MSSQL']",(주)애드쿠아인터렉티브
신입 / 경력사원 모집합니다. (웹/자바 개발자),서울 송파구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Ajax', 'HTML']",씽크엠
JAVA 서버/프런트 개발 경력직 모집,서울 영등포구 ,"['경력 3~7년', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'Java', 'MySQL']",(주)펜타웍스
PC 및 소프트웨어 유지보수 정규직&계약직 채용(경력무관),서울 성동구 ,"['경력무관', '초대졸↑', '정규직·기간제']","['백엔드/서버개발', '유지보수', '네트워크', 'H/W', 'S/W']",(주)소나텍
도미노피자 각 부문 (자회사/관계사포함) 공개채용,서울전체 ,"['경력무관', '학력무관', '정규직·계약직']","['백엔드/서버개발', '기술지원', '웹개발', '웹마스터', '프론트엔드']",청오디피케이(주)
[사람인LAB] AI파트 연구원 채용 (경력),서울 구로구 ,"['경력1년↑', '대졸↑', '정규직']","['백엔드/서버개발', '검색엔진', '데이터마이닝', '딥러닝', '머신러닝']",(주)사람인에이치알
"[(주)토마토시스템] 신입/경력직 채용(총무,회계,개발자,영업)",서울전체 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '앱개발', '웹개발', '유지보수']",(주)토마토시스템
"(주)유피드 웹개발/운영 개발자(java, jsp) 정규직/프리랜서모집",서울 영등포구 ,"['경력4년↑', '학력무관', '정규직·프리랜서']","['백엔드/서버개발', '웹개발', '프론트엔드', 'SE(시스템엔지니어)', 'Apache']",유피드
웹 솔루션 개발자,서울 마포구 ,"['경력 5~15년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '솔루션', '클라우드', 'API']",(주)브이엔티지
Process Computer 구축 및 운영 담당자 (군산 근무),서울 마포구 ,"['경력무관', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', 'SE(시스템엔지니어)', 'APM', 'Nginx']",(주)브이엔티지
시스템 엔지니어 경력/신입 채용(정규직),서울 서초구 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '정보보안', '네트워크', 'IDC', 'AWS']",(주)콜게이트
[TVCF] ASP.NET 운영 및 신규 서비스 개발자,서울전체 ,"['경력 2~20년', '학력무관', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', '.NET', 'Angular']",(주)애드크림
[협업툴 플로우] 개발자 모집중,서울전체 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'DBA', 'SE(시스템엔지니어)']",마드라스체크(주)
[바이오일레븐] 각 부문 정규직 채용공고,서울전체 ,"['경력2년↑', '대졸↑', '정규직·계약직']","['백엔드/서버개발', '데이터분석가', '프론트엔드', '네트워크', 'Android']",(주)바이오일레븐
신입 및 경력 채용(재무/개발/영업지원),서울전체 ,"['신입·경력', '대졸↑', '정규직']","['백엔드/서버개발', '기술지원', '웹개발', '유지보수', '프론트엔드']",(주)아이마켓코리아
[100%무료 취업준비생모집]3D프린터/웹디/건축/게임/프로그래밍,서울전체 ,"['신입·경력', '학력무관', '교육생']","['백엔드/서버개발', '웹개발', '퍼블리셔', '프론트엔드', 'GM(게임운영)']",이젠컴퓨터아카데미
웹 에이전시 (주)뮤자인  신입/경력 공개채용,서울 강동구 ,"['신입·경력', '초대졸↑', '정규직']","['백엔드/서버개발', '웹개발', '프론트엔드', 'CSS', 'Java']",(주)뮤자인
